,Jellyfish,DayNight,IntTime
879,3,Day,0.831959592422038
880,3,Day,0.8666624263518656
881,3,Day,0.8799131942756162
882,3,Day,0.8038819618710704
883,4,Day,1.0787973016354053
884,4,Day,1.0125994713196202
885,4,Day,1.8546321920579607
886,4,Day,3.4706852567541766
887,4,Day,0.3754648806841754
888,4,Day,2.882527296278237
889,4,Day,0.9066788718690528
890,4,Day,0.7494899620328539
891,4,Day,1.0494074766487813
892,4,Day,1.3613676151291738
893,4,Day,5.10213684382002
894,4,Day,0.7673713671650013
895,4,Day,0.9240794077104226
896,4,Day,0.0981215236473787
897,4,Day,0.7848237833094487
898,4,Day,0.8262934796750372
899,4,Day,0.7010220106578622
900,4,Day,1.2449611027199765
901,4,Day,0.7280864653560677
902,4,Day,0.4556565780329187
903,4,Day,1.3870928893477732
904,4,Day,1.2764430025472748
905,4,Day,1.2411817389392468
906,4,Day,1.5602530221417972
907,4,Day,0.9401325605984852
908,4,Day,2.686194322651893
909,4,Day,1.0211409802104328
910,4,Day,1.01168499105259
911,4,Day,1.478316393013472
912,4,Day,1.3781481562348574
913,4,Day,2.1054838553703163
914,4,Day,1.0289309190706746
915,4,Day,1.3271594745097985
916,4,Day,1.2687607303545718
917,4,Day,1.0984427042008633
918,4,Day,1.2946278597919658
919,4,Day,1.1709581352728264
920,4,Day,0.8794892616259844
921,4,Day,0.9217089787130917
922,4,Day,1.2014259500995905
923,4,Day,1.231016260948607
924,4,Day,1.3577567046303471
925,4,Day,0.9609038678589954
926,4,Day,0.49859810592796805
927,4,Day,0.7695927704827952
928,4,Day,1.1244680314302542
929,4,Day,1.251331536893069
930,4,Day,3.29654274743384
931,4,Day,2.969522405252988
932,4,Day,1.0050529164259956
933,4,Day,1.0369577651766093
934,4,Day,0.9832153814686961
935,4,Day,1.4444319984851859
936,4,Day,0.9704223623711385
937,4,Day,0.9729710125331223
938,4,Day,1.3490075087474196
939,4,Day,0.9463363654528791
940,4,Day,1.1143580713957277
941,4,Day,1.1040060972914887
942,4,Day,1.284143390813938
943,4,Day,1.4765105151958409
944,4,Day,1.4569930983532657
945,4,Day,1.174560491116992
946,4,Day,1.1634726063182654
947,4,Day,1.1599567042611767
948,4,Day,1.0327549627680668
949,4,Day,1.039873269093917
950,4,Day,1.002980431492162
951,4,Day,1.1562489008571362
952,4,Day,1.2520355259882336
953,4,Day,1.2848780640124176
954,4,Day,1.1754708766153357
955,4,Day,1.3244159594170242
956,4,Day,1.1856568222510049
957,4,Day,1.4632634147412347
958,4,Day,1.2815894819573117
959,4,Day,1.5367199025831013
960,4,Day,1.3477492399769204
961,4,Day,1.4041570882297236
962,4,Day,1.4342938301185342
963,4,Day,3.0556115606459997
964,4,Day,1.2925889894797535
965,4,Day,1.679885462834065
966,4,Day,1.5053561935115027
967,4,Day,3.0867782851700127
968,4,Day,1.796643396562331
969,4,Day,3.3289803468475867
970,4,Day,1.613844980458282
971,4,Day,1.3441728949665475
972,4,Day,1.848471193837213
973,4,Day,1.0275658867331856
974,4,Day,2.010176353061169
975,4,Day,0.8447322737367244
976,4,Day,5.181076500961552
977,4,Day,0.8134534741547554
978,4,Day,0.9363176560144382
979,4,Day,0.7770751723504645
980,4,Day,0.8349681606370325
981,4,Day,1.0518910852483714
982,4,Day,0.2983082384810416
983,4,Day,0.5265481940801635
984,4,Day,0.6698447227179827
985,4,Day,0.6828401365201842
986,4,Day,1.2515926022009012
987,4,Day,1.1063696183695413
988,4,Day,1.2384652889531367
989,4,Day,2.0533348202554578
990,4,Day,0.7702953629769524
991,4,Day,1.7261784298129612
992,4,Day,0.8185596292930768
993,4,Day,1.0042111333384014
994,4,Day,0.8340084027414605
995,4,Day,1.190349572952016
996,4,Day,1.1341021310756503
997,4,Day,1.2278619127164063
998,4,Day,0.9799005488758894
999,4,Day,1.5277515189426367
1000,4,Day,0.9512380374257248
1001,4,Day,0.8591307061523992
1002,4,Day,0.9962538365015234
1003,4,Day,1.1025005651779622
1004,4,Day,0.9694400290111105
1005,4,Day,0.5826654028538769
1006,4,Day,0.09767821738188331
1007,4,Day,0.5307870769975693
1008,4,Day,1.3526782074769415
1009,4,Day,1.5093331129946819
1010,4,Day,1.4275138600860942
1011,4,Day,0.31591307703436655
1012,4,Day,0.7690186528753316
1013,4,Day,1.1743660377287881
1014,4,Day,0.6246029970650113
1015,4,Day,0.6064469231948237
1016,4,Day,1.2552680276241688
1017,4,Day,1.2676793351733693
1018,4,Day,1.2271741799898734
1019,4,Day,0.9881952155621718
1020,4,Day,1.0692251945848739
1021,4,Day,1.0814085207493633
1022,4,Day,5.652616080012763
1023,4,Day,0.901154715067662
1024,4,Day,1.372796621934242
1025,4,Day,1.2206067017261262
1026,4,Day,1.2604173453428587
1027,4,Day,0.9939417206002474
1028,4,Day,1.360486608437725
1029,4,Day,0.9548072459649859
1030,4,Day,0.9495347770810838
1031,4,Day,1.478041475709631
1032,4,Day,0.844883817285421
1033,4,Day,0.9355547280631242
1034,4,Day,1.2239293237002755
1035,4,Day,0.505874994882987
1036,4,Day,0.3629940041882378
1037,4,Day,1.0397910675702917
1038,4,Day,1.205381090652196
1039,4,Day,1.235006895372834
1040,4,Day,0.9742218190395988
1041,4,Day,0.9088474423511173
1042,4,Day,0.9025836527948456
1043,4,Day,1.079840210343832
1044,4,Day,0.9572003245977498
1045,4,Day,0.8975659510400931
1046,4,Day,0.8987298574679983
1047,4,Day,0.9015079048102166
1048,4,Day,1.1964608868358937
1049,4,Day,1.1610587799725351
1050,4,Day,0.9368450176983174
1051,4,Day,0.9997780070080751
1052,4,Day,1.1442638047127787
1053,4,Day,1.1244593160781449
1054,4,Day,0.9714681879910358
1055,4,Day,0.893254200140035
1056,4,Day,0.8300565212391575
1057,4,Day,0.8384149527549312
1058,4,Day,0.9175649468772349
1059,4,Day,0.9860696040638288
1060,4,Day,1.1804456166656507
1061,4,Day,1.0840195351963757
1062,4,Day,1.0143913716344741
1063,4,Day,1.3854132306115332
1064,4,Day,1.0281689114535197
1065,4,Day,0.9340461340575246
1066,4,Day,1.2341744632977623
1067,4,Day,3.53596438442176
1068,4,Day,0.792753025608647
1069,4,Day,0.782228872719827
1070,4,Day,0.5293571941167841
1071,4,Day,0.6364514130692953
1072,4,Day,1.1904885783312693
1073,4,Day,0.5458545753336352
1074,4,Day,1.6769051395546626
1075,4,Day,1.7592260275225158
1076,4,Day,1.0372709636876323
1077,4,Day,1.2164747926163102
1078,4,Day,0.7492288498438597
1079,4,Day,0.5413125561630352
1080,4,Day,0.8741238242996872
1081,4,Day,0.9486767354295296
1082,4,Day,1.0684814338083868
1083,4,Day,1.0874671282867894
1084,4,Day,0.8061860800722798
1085,4,Day,0.5793053337877438
1086,4,Day,0.9566418152228096
1087,4,Day,1.021400448686336
1088,4,Day,0.8846664519279273
1089,4,Day,0.9578315674835949
1090,4,Day,1.0107273677793387
1091,4,Day,0.8568091279231282
1092,4,Day,1.0177816331830911
1093,4,Day,1.2627418457964268
1094,4,Day,1.3059566592555711
1095,4,Day,0.9653728434713571
1096,4,Day,0.8713635171652072
1097,4,Day,0.9224244001864008
1098,4,Day,1.1575139719346907
1099,4,Day,1.0821764095321669
1100,4,Day,1.2176519223046967
1101,4,Day,0.44488419168595783
1102,4,Day,0.44216537024476565
1103,5,Day,1.5893489361640063
1104,5,Day,1.4947195344091764
1105,5,Day,1.5109112249426673
1106,5,Day,1.7092966764539588
1107,5,Day,1.6430339077825895
1108,5,Day,1.4394930761648705
1109,5,Day,1.5641326670217026
1110,5,Day,1.4161484813399223
1111,5,Day,1.4701303549656135
1112,5,Day,1.7018142511289316
1113,5,Day,1.4019911706581247
1114,5,Day,1.2909817827361323
1115,5,Day,1.2920370365530829
1116,5,Day,1.6688774537998334
1117,5,Day,1.2253973953242365
1118,5,Day,1.2917362870197486
1119,5,Day,1.204756414645633
1120,5,Day,1.209572920624538
1121,5,Day,1.2764100347434422
1122,5,Day,1.5933354232389618
1123,5,Day,1.5301391221474319
1124,5,Day,1.369986951299346
1125,5,Day,1.495914359275936
1126,5,Day,1.5775617104470143
1127,5,Day,1.4064423233349075
1128,5,Day,1.2823618111898227
1129,5,Day,1.2502666314489517
1130,5,Day,1.2714704658014568
1131,5,Day,1.6004984269288016
1132,5,Day,1.2477078311604117
1133,5,Day,2.698709429676775
1134,5,Day,3.25935572736158
1135,5,Day,1.7062436065122597
1136,5,Day,2.0238786103339805
1137,5,Day,1.8665763790155694
1138,5,Day,2.171590066501331
1139,5,Day,2.3411983693067313
1140,5,Day,1.753878137684751
1141,5,Day,2.0403379659892593
1142,5,Day,5.362260940722592
1143,5,Day,1.992921445802608
1144,5,Day,1.7614355787065392
1145,5,Day,1.6632385183522302
1146,5,Day,1.5669454399480145
1147,5,Day,1.303265893569602
1148,5,Day,1.2318359322500214
1149,5,Day,1.311651657361537
1150,5,Day,1.3477909826047068
1151,5,Day,1.361352220024699
1152,5,Day,1.2118828323473565
1153,5,Day,1.2499181297355193
1154,5,Day,1.3707750929205957
1155,5,Day,1.350680412375823
1156,5,Day,1.353522911358823
1157,5,Day,1.2721171001784768
1158,5,Day,1.2544339599847234
1159,5,Day,1.2668834563661022
1160,5,Day,1.2829074679706736
1161,5,Day,1.2014366506936938
1162,5,Day,1.2512349837678869
1163,5,Day,1.1707875226837245
1164,5,Day,1.5542808226506963
1165,5,Day,1.3690869676064494
1166,5,Day,1.3954469826844615
1167,5,Day,1.253986907309823
1168,5,Day,2.587968303943171
1169,5,Day,2.219379156513398
1170,5,Day,9.473848691340265
1171,5,Day,1.6947013887654663
1172,5,Day,1.6228602796972496
1173,5,Day,1.3023037668221917
1174,5,Day,1.379022928578138
1175,5,Day,1.3451520907858594
1176,5,Day,1.4598732338977811
1177,5,Day,1.4646251265088068
1178,5,Day,1.6512853392191005
1179,5,Day,1.4161418103994095
1180,5,Day,1.8556817212588612
1181,5,Day,1.4289417931799164
1182,5,Day,1.3745302162036523
1183,5,Day,1.6992210112573787
1184,5,Day,1.243157874453118
1185,5,Day,1.2740580247048285
1186,5,Day,1.2846381608696902
1187,5,Day,1.3655641063430721
1188,5,Day,1.2648504290562528
1189,5,Day,1.2951776435748172
1190,5,Day,1.247304930376771
1191,5,Day,1.2975535427046339
1192,5,Day,1.6383146161693958
1193,5,Day,1.3127537496679622
1194,5,Day,1.2688626223158224
1195,5,Day,1.2827169062525172
1196,5,Day,1.3417036436175351
1197,5,Day,1.2874941687582293
1198,5,Day,1.2767989171612442
1199,5,Day,1.2685406027702868
1200,5,Day,1.5826803273795633
1201,5,Day,1.4131223372509965
1202,5,Day,1.3748484890393513
1203,5,Day,1.3163800502727554
1204,5,Day,1.3505172270200774
1205,5,Day,1.3291108635481805
1206,5,Day,1.3396283585640276
1207,5,Day,1.274106914039379
1208,5,Day,1.2469882187232315
1209,5,Day,1.7932816876103175
1210,5,Day,1.2264546435746695
1211,5,Day,1.5113901425455083
1212,5,Day,1.2629947988364165
1213,5,Day,1.4918997138005636
1214,5,Day,1.490031914513537
1215,5,Day,1.256269683538136
1216,5,Day,1.2950436196161377
1217,5,Day,1.3289117520986906
1218,5,Day,1.3492613362655277
1219,5,Day,1.6527183341673037
1220,5,Day,1.3563480735010955
1221,5,Day,1.3406962632778914
1222,5,Day,1.5627486508430195
1223,5,Day,1.3047479768539176
1224,5,Day,1.4177670287949127
1225,5,Day,1.275024967786635
1226,5,Day,1.2788966786336857
1227,5,Day,1.4328133596716555
1228,5,Day,1.3294870251598923
1229,5,Day,1.330015468607428
1230,5,Day,1.440823990760407
1231,5,Day,1.4306536044128393
1232,5,Day,1.7577658159924283
1233,5,Day,1.713887266883205
1234,5,Day,1.8694400294162392
1235,5,Day,1.632477485716123
1236,5,Day,1.8248524349881734
1237,5,Day,1.3184899625885578
1238,5,Day,1.7061463780024155
1239,5,Day,1.4612770639513712
1240,5,Day,1.3609192704085444
1241,5,Day,1.4746285175802711
1242,5,Day,1.5727097819614357
1243,5,Day,1.4978800238019687
1244,5,Day,1.329345353349737
1245,5,Day,1.7114522720084437
1246,5,Day,6.023675127492652
1247,5,Day,1.6399742686154752
1248,5,Day,1.4894954189343537
1249,5,Day,1.3137214508915918
1250,5,Day,1.3796688933341557
1251,5,Day,1.2689777581939552
1252,5,Day,1.3483625459061557
1253,5,Day,1.2370524567073176
1254,5,Day,1.2960290656180575
1255,5,Day,1.263442440049829
1256,5,Day,1.2957035660678855
1257,5,Day,1.8371536856943464
1258,5,Day,1.8743936855573793
1259,5,Day,1.7631456979016775
1260,5,Day,1.4557076218547422
1261,5,Day,2.0212710667273086
1262,5,Day,2.072344036980212
1263,5,Day,1.8895395261890258
1264,5,Day,1.7380475307989514
1265,5,Day,1.5192956056476987
1266,5,Day,1.399617561985508
1267,5,Day,1.8894837922002239
1268,6,Day,1.21742489857862
1269,6,Day,1.408619380417199
1270,6,Day,4.980232592356337
1271,6,Day,1.2253089117390434
1272,6,Day,1.2984333203265148
1273,6,Day,4.785186376560167
1274,6,Day,1.3984578419972742
1275,6,Day,1.4822175314975823
1276,6,Day,1.3256309218487168
1277,6,Day,1.223759779436886
1278,6,Day,1.1189390901489453
1279,6,Day,1.1905638995563805
1280,6,Day,1.1909906259238063
1281,6,Day,1.20973798589527
1282,6,Day,1.166314935267451
1283,6,Day,1.0523534317321364
1284,6,Day,1.2545748288512968
1285,6,Day,1.2269428657186516
1286,6,Day,1.3002956902572471
1287,6,Day,1.091562915704948
1288,6,Day,1.2209028200311636
1289,6,Day,1.3122029825852621
1290,6,Day,1.45904883451297
1291,6,Day,1.6315332605333523
1292,6,Day,1.2804469792890387
1293,6,Day,6.107525489535476
1294,6,Day,1.381980322529003
1295,6,Day,4.335289624144316
1296,6,Day,1.1436667082994276
1297,6,Day,1.3023944973780104
1298,6,Day,1.1676395599295546
1299,6,Day,1.1784137831128803
1300,6,Day,1.0863478786567384
1301,6,Day,1.1439745035300177
1302,6,Day,2.1001726749313008
1303,6,Day,1.448045760282426
1304,6,Day,1.7747193298574757
1305,6,Day,2.0110939727096095
1306,6,Day,2.85807962365314
1307,6,Day,1.9328819839283966
1308,6,Day,1.7961164142627553
1309,6,Day,1.6446068214368523
1310,6,Day,5.694304350525158
1311,6,Day,1.788887102064109
1312,6,Day,1.7685018967713972
1313,6,Day,1.3796771154132585
1314,6,Day,1.4405663629962504
1315,6,Day,1.2802448266736803
1316,6,Day,1.2528224859342885
1317,6,Day,1.2175466776943438
1318,6,Day,1.3944693244060318
1319,6,Day,1.3527950015199082
1320,6,Day,1.299984057747423
1321,6,Day,1.2467068906318133
1322,6,Day,1.1743495357218023
1323,6,Day,1.2163733099541645
1324,6,Day,4.893045469015632
1325,6,Day,1.2847244402023676
1326,6,Day,1.253244272564757
1327,6,Day,1.4966851658568174
1328,6,Day,1.2200340458224304
1329,6,Day,1.4004323983068616
1330,6,Day,1.2315114520246198
1331,6,Day,1.247760190000136
1332,6,Day,1.1280081836083014
1333,6,Day,1.2769532044601846
1334,6,Day,1.11687292537259
1335,6,Day,1.202693988721748
1336,6,Day,1.2598288722980868
1337,6,Day,1.1405102292494007
1338,6,Day,1.3522390405863405
1339,6,Day,1.7252223656820291
1340,6,Day,6.264626516446981
1341,6,Day,1.240826091772604
1342,6,Day,1.5128400259765726
1343,6,Day,1.2625651012334629
1344,6,Day,1.152349642933416
1345,6,Day,5.769591287769089
1346,6,Day,1.341167968834668
1347,6,Day,1.3286356503291756
1348,6,Day,1.1509563169611
1349,6,Day,1.274694961246155
1350,6,Day,1.1275065009847935
1351,6,Day,1.1641995215839245
1352,6,Day,1.180372797728296
1353,6,Day,1.10305578794609
1354,6,Day,1.1627303477611406
1355,6,Day,4.094256188846117
1356,6,Day,1.8047335481472828
1357,6,Day,1.3828115753424868
1358,6,Day,1.1260115510580988
1359,6,Day,5.77777669239066
1360,6,Day,1.274873753631482
1361,6,Day,1.211297184002376
1362,6,Day,1.5688768769784076
1363,6,Day,1.3789573161460567
1364,6,Day,1.3876611089942799
1365,6,Day,2.0997257833142555
1366,6,Day,1.994223694237661
1367,6,Day,6.908338779783236
1368,6,Day,1.3561763500986501
1369,6,Day,1.384843567631549
1370,6,Day,1.2211719667641319
1371,6,Day,6.005523276690383
1372,6,Day,1.263007261568248
1373,6,Day,1.2725319826141117
1374,6,Day,1.2629401365051365
1375,6,Day,1.2995016111142093
1376,6,Day,1.3515289426566994
1377,6,Day,1.2724707612476323
1378,6,Day,1.3596441801891785
1379,6,Day,1.135135846077958
1380,6,Day,1.249735459311239
1381,6,Day,1.1321481140825256
1382,6,Day,1.245246614286657
1383,6,Day,1.2060292922948292
1384,6,Day,4.992921370457282
1385,6,Day,1.502237518659939
1386,6,Day,1.7788790546614166
1387,6,Day,1.8821847974007824
1388,6,Day,1.3114196107844123
1389,6,Day,1.8016109606830355
1390,6,Day,5.009837035400722
1391,6,Day,1.535504628449445
1392,6,Day,1.1827469200522955
1393,6,Day,1.221637291447621
1394,6,Day,1.222562527132169
1395,6,Day,1.2163673215449364
1396,6,Day,1.1083841439877347
1397,6,Day,1.6992756246817748
1398,6,Day,5.294975708874233
1399,6,Day,1.423845065528326
1400,6,Day,1.2264042825699732
1401,6,Day,1.2061627379150934
1402,6,Day,1.2149462456482922
1403,6,Day,1.1066353049557165
1404,6,Day,1.2184644326561909
1405,6,Day,1.2523899403108771
1406,6,Day,1.0717230809779892
1407,6,Day,1.1634369416773893
1408,6,Day,1.1064943527330229
1409,6,Day,1.2437253230933436
1410,6,Day,1.3622796359092604
1411,6,Day,1.2097140573727927
1412,6,Day,1.2667798320171642
1413,6,Day,1.135048199129585
1414,6,Day,6.335232599386472
1415,6,Day,1.4259925101669069
1416,7,Day,0.9787075253567582
1417,7,Day,0.9467296448109133
1418,7,Day,0.9175014703980842
1419,7,Day,0.9879132816915881
1420,7,Day,0.9969003282471292
1421,7,Day,0.9356560797432829
1422,7,Day,0.9750908396249232
1423,7,Day,0.8815856837048974
1424,7,Day,0.9347450109524065
1425,7,Day,0.9229037134325999
1426,7,Day,0.9542829017776562
1427,7,Day,0.8822135188717244
1428,7,Day,0.9061251460422
1429,7,Day,0.9543594971777853
1430,7,Day,0.8924454278481608
1431,7,Day,0.8512253382556789
1432,7,Day,0.9358089366868132
1433,7,Day,0.8707701986630489
1434,7,Day,0.9437450725430416
1435,7,Day,0.8769859228884833
1436,7,Day,0.9180573545900828
1437,7,Day,0.8811782280276113
1438,7,Day,0.8693953254355762
1439,7,Day,0.8952194345468172
1440,7,Day,0.8779672507380702
1441,7,Day,0.9421855698155923
1442,7,Day,0.9698469208792062
1443,7,Day,0.87638979302168
1444,7,Day,0.8903868653523936
1445,7,Day,0.8758597404082806
1446,7,Day,0.9467234123646868
1447,7,Day,0.8569622744533802
1448,7,Day,0.9037981350629458
1449,7,Day,0.901886548974943
1450,7,Day,0.9818809181447676
1451,7,Day,0.8367869450232064
1452,7,Day,0.9021492580554877
1453,7,Day,0.8965580003900087
1454,7,Day,0.9103950944024461
1455,7,Day,0.8571092243903848
1456,7,Day,0.8982250102471383
1457,7,Day,0.901458103917399
1458,7,Day,0.8197709161320148
1459,7,Day,0.9005003117376731
1460,7,Day,0.8574218469467354
1461,7,Day,0.8942591895326828
1462,7,Day,0.8712199254162982
1463,7,Day,1.222203995524957
1464,7,Day,1.2812452558362821
1465,7,Day,1.2939356330823486
1466,7,Day,1.096693746605851
1467,7,Day,0.9404320818394112
1468,7,Day,0.913486227059991
1469,7,Day,1.2255399322808174
1470,7,Day,1.2557796320902384
1471,7,Day,1.2217943024578233
1472,7,Day,1.1356483492266989
1473,7,Day,1.1362359385520833
1474,7,Day,1.168075924118007
1475,7,Day,0.9968672502990259
1476,7,Day,0.9638701455990457
1477,7,Day,1.0241056173836398
1478,7,Day,0.9736895917337165
1479,7,Day,0.9440241748302185
1480,7,Day,1.0050337196333672
1481,7,Day,0.9803957903038807
1482,7,Day,0.9640023985284358
1483,7,Day,1.0673177262061273
1484,7,Day,0.906661742990309
1485,7,Day,1.0346195898313226
1486,7,Day,0.9440742129079922
1487,7,Day,1.0025197687492948
1488,7,Day,0.9620953608505118
1489,7,Day,1.0270567798494028
1490,7,Day,0.8586298708031705
1491,7,Day,1.0008624563760122
1492,7,Day,0.9844779802408965
1493,7,Day,0.882851269457376
1494,7,Day,0.9475014746456054
1495,7,Day,0.8709245310470664
1496,7,Day,0.8974545666718257
1497,7,Day,0.9658402963925283
1498,7,Day,0.9120740668005709
1499,7,Day,0.8568041711087488
1500,7,Day,0.9238548330015703
1501,7,Day,0.9865130119591043
1502,7,Day,0.9084996228910285
1503,7,Day,0.9123284122879198
1504,7,Day,0.9529484000438231
1505,7,Day,0.8994986370637577
1506,7,Day,0.8811726465963261
1507,7,Day,0.9746119046154433
1508,7,Day,0.8920994904200512
1509,7,Day,0.8993472758046153
1510,7,Day,0.9452266660904911
1511,7,Day,0.9302285407785433
1512,7,Day,0.9015772260481185
1513,7,Day,0.9448300192827332
1514,7,Day,1.0163814754464227
1515,7,Day,0.9143240479484263
1516,7,Day,0.9782989838613219
1517,7,Day,0.968236943508586
1518,7,Day,0.931580188855861
1519,7,Day,1.0080957464858784
1520,7,Day,0.9029575188020402
1521,7,Day,0.9239846543825649
1522,7,Day,0.9867764916109962
1523,7,Day,0.9459712032881669
1524,7,Day,0.9225536209710441
1525,7,Day,0.9481011759941964
1526,7,Day,0.9688216935775387
1527,7,Day,0.9172131649813906
1528,7,Day,0.9418783342010926
1529,7,Day,0.9019404438533201
1530,7,Day,0.9653465430480423
1531,7,Day,0.8758041272865427
1532,7,Day,0.9362924210547874
1533,7,Day,0.877960546478576
1534,7,Day,0.850465353438679
1535,7,Day,0.7772393611353294
1536,7,Day,0.7587870804571253
1537,7,Day,0.9160637811215935
1538,7,Day,0.8131837454274518
1539,7,Day,0.7915915924842665
1540,7,Day,0.9431658320753513
1541,7,Day,0.8130231127579748
1542,7,Day,0.7446878874550293
1543,7,Day,0.9332839263839361
1544,7,Day,0.8928475910943803
1545,7,Day,0.8383418907136218
1546,7,Day,0.81584182926089
1547,7,Day,0.8530767686002179
1548,7,Day,0.8149773055153986
1549,7,Day,0.7812645909177149
1550,7,Day,0.9342151894476984
1551,7,Day,0.823214924154783
1552,7,Day,0.8145261736275131
1553,7,Day,0.8963416114674203
1554,7,Day,0.8834951133150923
1555,7,Day,0.8296033301801913
1556,7,Day,0.8181823063920319
1557,7,Day,0.8523848066164987
1558,7,Day,0.7537842495923712
1559,7,Day,0.9128597567880092
1560,7,Day,0.9007012892194268
1561,7,Day,0.8192364791190698
1562,7,Day,0.8805234298682194
1563,7,Day,0.8615032709738273
1564,7,Day,0.8833886303913232
1565,7,Day,0.8896610202320403
1566,7,Day,0.90765382624528
1567,7,Day,0.8910378597458077
1568,7,Day,0.8991993467551822
1569,7,Day,0.8793463962976205
1570,7,Day,0.8586520532987265
1571,7,Day,0.8360892664970834
1572,7,Day,1.1347790774476891
1573,7,Day,1.1733744410672102
1574,7,Day,1.078909200565647
1575,7,Day,0.9740319230992327
1576,7,Day,0.8426338440478389
1577,7,Day,0.9500375916884991
1578,7,Day,0.9138148879040102
1579,7,Day,0.9217032863531642
1580,7,Day,0.8864832992426273
1581,7,Day,0.9933137420850073
1582,7,Day,0.8479666997423294
1583,7,Day,1.0606038029876572
1584,7,Day,0.9618986358339896
1585,7,Day,0.9680580416139719
1586,7,Day,0.9834715039997945
1587,7,Day,0.9652095947259625
1588,7,Day,0.9810739828589021
1589,7,Day,1.0239437568426695
1590,7,Day,0.962613853516558
1591,7,Day,0.9513641649174076
1592,7,Day,0.9868067903803137
1593,7,Day,0.9181914027340099
1594,7,Day,1.069627140150942
1595,7,Day,0.994001227495545
1596,7,Day,0.93954024327914
1597,7,Day,0.9852404443927298
1598,7,Day,0.8781955124544254
1599,7,Day,0.955408059514383
1600,7,Day,0.9278485741982649
1601,7,Day,0.8920062293303488
1602,7,Day,0.9737190106343974
1603,7,Day,0.9123024666662332
1604,7,Day,0.9689401225507766
1605,7,Day,1.0155311650535452
1606,7,Day,0.9854349654185626
1607,7,Day,0.9270908371557596
1608,7,Day,1.0524716890413117
1609,7,Day,0.8961636797068877
1610,7,Day,0.9552369194284154
1611,7,Day,0.9331056461750222
1612,7,Day,0.8406019310807835
1613,7,Day,0.9965485586421892
1614,7,Day,0.9644900504219436
1615,7,Day,0.9062879021738297
1616,7,Day,0.9725557786248658
1617,7,Day,0.9066270283934728
1618,7,Day,0.907332633129414
1619,7,Day,0.9877210580821156
1620,7,Day,1.0093789090774692
1621,7,Day,0.9312802986446798
1622,7,Day,0.9851182461446513
1623,7,Day,0.9309135330321965
1624,7,Day,0.9058309324357481
1625,7,Day,0.9875013012647287
1626,7,Day,0.9528399950992821
1627,7,Day,0.9458521466249579
1628,7,Day,0.9473510076549587
1629,7,Day,0.8712318331890856
1630,7,Day,0.9420690854529994
1631,7,Day,0.9226432993675928
1632,7,Day,0.8654868102882176
1633,7,Day,0.9488518450200161
1634,7,Day,1.0062478216031252
1635,7,Day,0.9111839948326406
1636,7,Day,0.9278424482365892
1637,7,Day,0.917694009573438
1638,7,Day,0.8834475139379094
1639,7,Day,0.9211683963137034
1640,7,Day,0.9380423380900424
1641,7,Day,0.9417577818024938
1642,7,Day,0.8970765076476255
1643,7,Day,0.9477020779511633
1644,7,Day,0.9195288179423358
1645,7,Day,0.8900455488653165
1646,7,Day,1.0172732717229565
1647,7,Day,0.9580270763657381
1648,7,Day,0.9025807374512453
1649,7,Day,1.0303346907802222
1650,7,Day,0.9118259257796524
1651,7,Day,0.9579496997900776
1652,7,Day,0.959192779877668
1653,7,Day,1.0181947048310747
1654,7,Day,0.9938399320610642
1655,7,Day,0.8618779692080807
1656,7,Day,1.0316176266836976
1657,7,Day,0.9620723942709333
1658,7,Day,0.9949095079664971
1659,7,Day,1.0194135089193708
1660,7,Day,0.9515243078405433
1661,7,Day,1.0161926020049634
1662,7,Day,0.9327964044357202
1663,7,Day,0.984734407206787
1664,7,Day,0.9864041842829181
1665,7,Day,0.9396350542002381
1666,7,Day,0.8993103157267797
1667,7,Day,0.9051610969499961
1668,7,Day,0.974821029568318
1669,7,Day,0.940476066097176
1670,7,Day,0.9400302487940451
1671,7,Day,0.9648991830883631
1672,7,Day,0.9096004097541481
1673,7,Day,1.0159503212016716
1674,7,Day,0.9552998400831427
1675,7,Day,0.9751737768106921
1676,7,Day,0.9338107278261418
1677,7,Day,0.8210901765202152
1678,7,Day,0.9477385125652233
1679,7,Day,0.9695857686630518
1680,7,Day,0.9349183419083147
1681,7,Day,0.8993976089622322
1682,7,Day,0.9191601664534232
1683,7,Day,0.9373610376046884
1684,7,Day,0.9419763617776482
1685,7,Day,1.0733627148054268
1686,7,Day,0.921077775569529
1687,7,Day,0.9479791498614816
1688,7,Day,1.0136743929497811
1689,7,Day,0.9502344404126006
1690,7,Day,0.9926312464105536
1691,7,Day,0.9613243585956184
1692,7,Day,0.8769817465500296
1693,7,Day,1.0138471843613388
1694,7,Day,0.9680542557720742
1695,7,Day,0.9632180399484014
1696,7,Day,1.0225144705097478
1697,7,Day,0.9020269449930538
1698,8,Day,0.8689901928255639
1699,8,Day,1.008707894666581
1700,8,Day,1.9404660866462091
1701,8,Day,0.8893437018173254
1702,8,Day,0.8922691816619714
1703,8,Day,0.8326593466632106
1704,8,Day,1.0013392489135695
1705,8,Day,0.8757712634232329
1706,8,Day,0.9591012314147882
1707,8,Day,0.8945720013298359
1708,8,Day,1.006789690923954
1709,8,Day,0.8573392442912677
1710,8,Day,1.0341775039416365
1711,8,Day,0.9072611003840052
1712,8,Day,1.0697708516029785
1713,8,Day,0.912049484526424
1714,8,Day,1.0696320156817336
1715,8,Day,0.9182440786888044
1716,8,Day,1.0651088528176906
